estado;ibgeID;competencia;Codigo;Descrição;Existente;Sus;NaoSus
43;431690;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431690;202003;34;CRONICOS;1;1;0
43;431690;202003;47;PSIQUIATRIA;47;25;22
43;431690;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
43;431690;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;5;0;5
43;431690;202003;69;AIDS;5;5;0
43;431690;202003;73;SAUDE MENTAL;5;5;0
43;431720;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431720;202003;03;CIRURGIA GERAL;26;18;8
43;431720;202003;06;GINECOLOGIA;1;1;0
43;431720;202003;09;NEUROCIRURGIA;2;1;1
43;431720;202003;12;ONCOLOGIA;4;2;2
43;431720;202003;13;ORTOPEDIATRAUMATOLOGIA;10;7;3
43;431720;202003;15;PLASTICA;1;0;1
43;431720;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431720;202003;32;CARDIOLOGIA;12;7;5
43;431720;202003;33;CLINICA GERAL;52;38;14
43;431720;202003;36;GERIATRIA;6;4;2
43;431720;202003;38;HEMATOLOGIA;2;1;1
43;431720;202003;40;NEFROUROLOGIA;4;3;1
43;431720;202003;41;NEONATOLOGIA;2;2;0
43;431720;202003;42;NEUROLOGIA;4;3;1
43;431720;202003;44;ONCOLOGIA;4;3;1
43;431720;202003;46;PNEUMOLOGIA;2;1;1
43;431720;202003;87;SAUDE MENTAL;28;4;24
43;431720;202003;88;QUEIMADO ADULTO;2;1;1
43;431720;202003;89;QUEIMADO PEDIATRICO;1;1;0
43;431720;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;431720;202003;51;UTI II ADULTO - COVID-19;10;0;10
43;431720;202003;52;UTI II PEDIATRICA - COVID-19;4;0;4
43;431720;202003;74;UTI ADULTO - TIPO I;4;0;4
43;431720;202003;75;UTI ADULTO - TIPO II;20;20;0
43;431720;202003;78;UTI PEDIATRICA - TIPO II;10;6;4
43;431720;202003;81;UTI NEONATAL - TIPO II;10;8;2
43;431720;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431720;202003;10;OBSTETRICIA CIRURGICA;14;12;2
43;431720;202003;43;OBSTETRICIA CLINICA;5;5;0
43;431720;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431720;202003;45;PEDIATRIA CLINICA;27;21;6
43;431720;202003;68;PEDIATRIA CIRURGICA;3;2;1
43;431720;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431720;202003;34;CRONICOS;5;3;2
43;431720;202003;47;PSIQUIATRIA;8;6;2
43;431740;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431740;202003;03;CIRURGIA GERAL;35;23;12
43;431740;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431740;202003;33;CLINICA GERAL;50;45;5
43;431740;202003;87;SAUDE MENTAL;3;3;0
43;431740;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;431740;202003;75;UTI ADULTO - TIPO II;10;9;1
43;431740;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431740;202003;10;OBSTETRICIA CIRURGICA;1;1;0
43;431740;202003;43;OBSTETRICIA CLINICA;11;7;4
43;431740;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431740;202003;45;PEDIATRIA CLINICA;13;13;0
43;431740;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431740;202003;34;CRONICOS;2;2;0
43;431740;202003;47;PSIQUIATRIA;7;7;0
43;431760;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431760;202003;03;CIRURGIA GERAL;14;8;6
43;431760;202003;06;GINECOLOGIA;4;3;1
43;431760;202003;11;OFTALMOLOGIA;1;1;0
43;431760;202003;13;ORTOPEDIATRAUMATOLOGIA;6;5;1
43;431760;202003;14;OTORRINOLARINGOLOGIA;4;3;1
43;431760;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431760;202003;33;CLINICA GERAL;20;14;6
43;431760;202003;46;PNEUMOLOGIA;8;5;3
43;431760;202003;87;SAUDE MENTAL;6;6;0
43;431760;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431760;202003;45;PEDIATRIA CLINICA;5;4;1
43;431760;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431760;202003;47;PSIQUIATRIA;14;11;3
43;431790;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431790;202003;03;CIRURGIA GERAL;8;6;2
43;431790;202003;11;OFTALMOLOGIA;1;1;0
43;431790;202003;13;ORTOPEDIATRAUMATOLOGIA;1;1;0
43;431790;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431790;202003;32;CARDIOLOGIA;2;1;1
43;431790;202003;33;CLINICA GERAL;22;16;6
43;431790;202003;40;NEFROUROLOGIA;1;1;0
43;431790;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431790;202003;10;OBSTETRICIA CIRURGICA;6;4;2
43;431790;202003;43;OBSTETRICIA CLINICA;2;1;1
43;431790;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431790;202003;45;PEDIATRIA CLINICA;7;5;2
43;431790;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431790;202003;34;CRONICOS;4;3;1
43;431790;202003;47;PSIQUIATRIA;1;1;0
43;431790;202003;48;REABILITACAO;1;1;0
43;431830;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431830;202003;03;CIRURGIA GERAL;6;5;1
43;431830;202003;06;GINECOLOGIA;2;2;0
43;431830;202003;08;NEFROLOGIAUROLOGIA;2;2;0
43;431830;202003;09;NEUROCIRURGIA;3;2;1
43;431830;202003;11;OFTALMOLOGIA;1;1;0
43;431830;202003;12;ONCOLOGIA;2;2;0
43;431830;202003;13;ORTOPEDIATRAUMATOLOGIA;10;9;1
43;431830;202003;14;OTORRINOLARINGOLOGIA;2;1;1
43;431830;202003;15;PLASTICA;1;0;1
43;431830;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431830;202003;31;AIDS;1;1;0
43;431830;202003;32;CARDIOLOGIA;10;8;2
43;431830;202003;33;CLINICA GERAL;47;36;11
43;431830;202003;35;DERMATOLOGIA;2;2;0
43;431830;202003;36;GERIATRIA;14;12;2
43;431830;202003;37;HANSENOLOGIA;1;1;0
43;431830;202003;38;HEMATOLOGIA;1;1;0
43;431830;202003;40;NEFROUROLOGIA;13;11;2
43;431830;202003;41;NEONATOLOGIA;6;5;1
43;431830;202003;42;NEUROLOGIA;8;6;2
43;431830;202003;44;ONCOLOGIA;7;6;1
43;431830;202003;46;PNEUMOLOGIA;5;4;1
43;431830;202003;87;SAUDE MENTAL;2;2;0
43;431830;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;431830;202003;51;UTI II ADULTO - COVID-19;2;0;2
43;431830;202003;75;UTI ADULTO - TIPO II;10;9;1
43;431830;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431830;202003;10;OBSTETRICIA CIRURGICA;12;11;1
43;431830;202003;43;OBSTETRICIA CLINICA;3;2;1
43;431830;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431830;202003;45;PEDIATRIA CLINICA;12;10;2
43;431830;202003;68;PEDIATRIA CIRURGICA;8;6;2
43;431830;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431830;202003;34;CRONICOS;1;1;0
43;431830;202003;47;PSIQUIATRIA;16;16;0
43;431870;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431870;202003;03;CIRURGIA GERAL;30;30;0
43;431870;202003;09;NEUROCIRURGIA;1;1;0
43;431870;202003;12;ONCOLOGIA;2;2;0
43;431870;202003;13;ORTOPEDIATRAUMATOLOGIA;1;1;0
43;431870;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431870;202003;33;CLINICA GERAL;85;85;0
43;431870;202003;42;NEUROLOGIA;5;5;0
43;431870;202003;44;ONCOLOGIA;2;2;0
43;431870;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;431870;202003;66;UNIDADE ISOLAMENTO;3;3;0
43;431870;202003;74;UTI ADULTO - TIPO I;1;1;0
43;431870;202003;75;UTI ADULTO - TIPO II;9;6;3
43;431870;202003;81;UTI NEONATAL - TIPO II;8;8;0
43;431870;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;1;0;1
43;431870;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;1;0;1
43;431870;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431870;202003;10;OBSTETRICIA CIRURGICA;1;1;0
43;431870;202003;43;OBSTETRICIA CLINICA;21;21;0
43;431870;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431870;202003;45;PEDIATRIA CLINICA;24;24;0
43;431870;202003;68;PEDIATRIA CIRURGICA;2;2;0
43;431870;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431870;202003;34;CRONICOS;1;1;0
43;431870;202003;47;PSIQUIATRIA;2;2;0
43;431870;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
43;431870;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;32;0;32
43;431880;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431880;202003;03;CIRURGIA GERAL;11;7;4
43;431880;202003;06;GINECOLOGIA;6;3;3
43;431880;202003;13;ORTOPEDIATRAUMATOLOGIA;3;2;1
43;431880;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431880;202003;33;CLINICA GERAL;73;50;23
43;431880;202003;87;SAUDE MENTAL;10;10;0
43;431880;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431880;202003;10;OBSTETRICIA CIRURGICA;14;10;4
43;431880;202003;43;OBSTETRICIA CLINICA;12;6;6
43;431880;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431880;202003;45;PEDIATRIA CLINICA;15;9;6
43;431880;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431880;202003;47;PSIQUIATRIA;20;20;0
43;431880;202003;84;ACOLHIMENTO NOTURNO;8;8;0
43;431950;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431950;202003;03;CIRURGIA GERAL;10;7;3
43;431950;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431950;202003;33;CLINICA GERAL;19;16;3
43;431950;202003;87;SAUDE MENTAL;5;5;0
43;431950;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431950;202003;10;OBSTETRICIA CIRURGICA;2;0;2
43;431950;202003;43;OBSTETRICIA CLINICA;1;0;1
43;431950;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431950;202003;45;PEDIATRIA CLINICA;2;1;1
43;431950;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431950;202003;34;CRONICOS;1;1;0
43;431950;202003;47;PSIQUIATRIA;48;27;21
43;431950;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
43;431950;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;3;3;0
43;431990;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;431990;202003;03;CIRURGIA GERAL;25;12;13
43;431990;202003;13;ORTOPEDIATRAUMATOLOGIA;8;8;0
43;431990;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;431990;202003;33;CLINICA GERAL;43;37;6
43;431990;202003;87;SAUDE MENTAL;3;3;0
43;431990;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;431990;202003;66;UNIDADE ISOLAMENTO;2;0;2
43;431990;202003;75;UTI ADULTO - TIPO II;7;7;0
43;431990;202003;81;UTI NEONATAL - TIPO II;10;6;4
43;431990;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;431990;202003;10;OBSTETRICIA CIRURGICA;9;3;6
43;431990;202003;43;OBSTETRICIA CLINICA;10;7;3
43;431990;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;431990;202003;45;PEDIATRIA CLINICA;16;10;6
43;431990;202003;68;PEDIATRIA CIRURGICA;1;1;0
43;431990;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;431990;202003;47;PSIQUIATRIA;7;7;0
43;432000;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432000;202003;03;CIRURGIA GERAL;9;9;0
43;432000;202003;06;GINECOLOGIA;4;4;0
43;432000;202003;09;NEUROCIRURGIA;2;2;0
43;432000;202003;11;OFTALMOLOGIA;1;1;0
43;432000;202003;13;ORTOPEDIATRAUMATOLOGIA;4;4;0
43;432000;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432000;202003;31;AIDS;3;3;0
43;432000;202003;32;CARDIOLOGIA;3;3;0
43;432000;202003;33;CLINICA GERAL;51;51;0
43;432000;202003;40;NEFROUROLOGIA;1;1;0
43;432000;202003;42;NEUROLOGIA;6;6;0
43;432000;202003;44;ONCOLOGIA;2;2;0
43;432000;202003;46;PNEUMOLOGIA;3;3;0
43;432000;202003;87;SAUDE MENTAL;10;10;0
43;432000;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432000;202003;75;UTI ADULTO - TIPO II;10;10;0
43;432000;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;6;6;0
43;432000;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;3;3;0
43;432000;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;10;10;0
43;432000;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432000;202003;10;OBSTETRICIA CIRURGICA;10;10;0
43;432000;202003;43;OBSTETRICIA CLINICA;6;6;0
43;432000;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432000;202003;45;PEDIATRIA CLINICA;1;1;0
43;432000;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432000;202003;34;CRONICOS;2;2;0
43;432000;202003;47;PSIQUIATRIA;7;7;0
43;432000;202003;49;PNEUMOLOGIA SANITARIA;1;1;0
43;432010;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432010;202003;03;CIRURGIA GERAL;10;6;4
43;432010;202003;13;ORTOPEDIATRAUMATOLOGIA;2;2;0
43;432010;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432010;202003;33;CLINICA GERAL;27;23;4
43;432010;202003;87;SAUDE MENTAL;3;3;0
43;432010;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432010;202003;66;UNIDADE ISOLAMENTO;1;1;0
43;432010;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432010;202003;10;OBSTETRICIA CIRURGICA;6;3;3
43;432010;202003;43;OBSTETRICIA CLINICA;7;5;2
43;432010;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432010;202003;45;PEDIATRIA CLINICA;15;14;1
43;432010;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432010;202003;47;PSIQUIATRIA;11;11;0
43;432040;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432040;202003;03;CIRURGIA GERAL;8;5;3
43;432040;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432040;202003;33;CLINICA GERAL;31;21;10
43;432040;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432040;202003;43;OBSTETRICIA CLINICA;8;5;3
43;432040;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432040;202003;45;PEDIATRIA CLINICA;8;5;3
43;432080;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432080;202003;03;CIRURGIA GERAL;14;9;5
43;432080;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432080;202003;33;CLINICA GERAL;44;27;17
43;432080;202003;87;SAUDE MENTAL;4;2;2
43;432080;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432080;202003;10;OBSTETRICIA CIRURGICA;12;8;4
43;432080;202003;43;OBSTETRICIA CLINICA;4;4;0
43;432080;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432080;202003;45;PEDIATRIA CLINICA;32;20;12
43;432080;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432080;202003;47;PSIQUIATRIA;8;8;0
43;432120;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432120;202003;03;CIRURGIA GERAL;5;4;1
43;432120;202003;06;GINECOLOGIA;2;1;1
43;432120;202003;08;NEFROLOGIAUROLOGIA;1;1;0
43;432120;202003;12;ONCOLOGIA;5;5;0
43;432120;202003;13;ORTOPEDIATRAUMATOLOGIA;2;1;1
43;432120;202003;14;OTORRINOLARINGOLOGIA;2;1;1
43;432120;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432120;202003;32;CARDIOLOGIA;3;2;1
43;432120;202003;33;CLINICA GERAL;19;15;4
43;432120;202003;35;DERMATOLOGIA;1;0;1
43;432120;202003;40;NEFROUROLOGIA;2;1;1
43;432120;202003;44;ONCOLOGIA;5;5;0
43;432120;202003;46;PNEUMOLOGIA;3;2;1
43;432120;202003;87;SAUDE MENTAL;8;8;0
43;432120;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432120;202003;75;UTI ADULTO - TIPO II;10;8;2
43;432120;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432120;202003;10;OBSTETRICIA CIRURGICA;8;6;2
43;432120;202003;43;OBSTETRICIA CLINICA;7;5;2
43;432120;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432120;202003;45;PEDIATRIA CLINICA;7;6;1
43;432120;202003;68;PEDIATRIA CIRURGICA;2;1;1
43;432120;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432120;202003;47;PSIQUIATRIA;7;7;0
43;432130;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432130;202003;03;CIRURGIA GERAL;15;15;0
43;432130;202003;06;GINECOLOGIA;2;2;0
43;432130;202003;13;ORTOPEDIATRAUMATOLOGIA;6;6;0
43;432130;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432130;202003;33;CLINICA GERAL;30;20;10
43;432130;202003;87;SAUDE MENTAL;3;0;3
43;432130;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432130;202003;66;UNIDADE ISOLAMENTO;1;1;0
43;432130;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432130;202003;10;OBSTETRICIA CIRURGICA;6;4;2
43;432130;202003;43;OBSTETRICIA CLINICA;6;4;2
43;432130;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432130;202003;45;PEDIATRIA CLINICA;6;3;3
43;432130;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432130;202003;47;PSIQUIATRIA;7;7;0
43;432145;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432145;202003;01;BUCO MAXILO FACIAL;1;1;0
43;432145;202003;03;CIRURGIA GERAL;8;5;3
43;432145;202003;06;GINECOLOGIA;1;1;0
43;432145;202003;13;ORTOPEDIATRAUMATOLOGIA;3;2;1
43;432145;202003;14;OTORRINOLARINGOLOGIA;2;1;1
43;432145;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432145;202003;32;CARDIOLOGIA;4;3;1
43;432145;202003;33;CLINICA GERAL;15;13;2
43;432145;202003;40;NEFROUROLOGIA;1;1;0
43;432145;202003;42;NEUROLOGIA;2;1;1
43;432145;202003;44;ONCOLOGIA;3;3;0
43;432145;202003;46;PNEUMOLOGIA;5;4;1
43;432145;202003;87;SAUDE MENTAL;2;2;0
43;432145;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432145;202003;10;OBSTETRICIA CIRURGICA;7;5;2
43;432145;202003;43;OBSTETRICIA CLINICA;1;1;0
43;432145;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432145;202003;45;PEDIATRIA CLINICA;11;8;3
43;432145;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432145;202003;47;PSIQUIATRIA;8;8;0
43;432145;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
43;432145;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;10;0
43;432150;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432150;202003;03;CIRURGIA GERAL;10;9;1
43;432150;202003;06;GINECOLOGIA;1;1;0
43;432150;202003;13;ORTOPEDIATRAUMATOLOGIA;4;4;0
43;432150;202003;67;TRANSPLANTE;1;1;0
43;432150;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432150;202003;32;CARDIOLOGIA;1;1;0
43;432150;202003;33;CLINICA GERAL;29;28;1
43;432150;202003;87;SAUDE MENTAL;3;3;0
43;432150;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432150;202003;66;UNIDADE ISOLAMENTO;2;2;0
43;432150;202003;75;UTI ADULTO - TIPO II;5;5;0
43;432150;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432150;202003;10;OBSTETRICIA CIRURGICA;4;3;1
43;432150;202003;43;OBSTETRICIA CLINICA;3;2;1
43;432150;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432150;202003;45;PEDIATRIA CLINICA;3;3;0
43;432150;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432150;202003;47;PSIQUIATRIA;7;7;0
43;432160;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432160;202003;03;CIRURGIA GERAL;4;4;0
43;432160;202003;06;GINECOLOGIA;4;4;0
43;432160;202003;09;NEUROCIRURGIA;2;2;0
43;432160;202003;13;ORTOPEDIATRAUMATOLOGIA;4;4;0
43;432160;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432160;202003;31;AIDS;2;2;0
43;432160;202003;33;CLINICA GERAL;28;28;0
43;432160;202003;42;NEUROLOGIA;5;5;0
43;432160;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432160;202003;66;UNIDADE ISOLAMENTO;2;2;0
43;432160;202003;75;UTI ADULTO - TIPO II;10;10;0
43;432160;202003;81;UTI NEONATAL - TIPO II;10;9;1
43;432160;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;8;0;8
43;432160;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;4;0;4
43;432160;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;10;10;0
43;432160;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
43;432160;202003;10;OBSTETRICIA CIRURGICA;11;11;0
43;432160;202003;43;OBSTETRICIA CLINICA;8;8;0
43;432160;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
43;432160;202003;45;PEDIATRIA CLINICA;11;11;0
43;432160;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
43;432160;202003;34;CRONICOS;10;10;0
43;432160;202003;47;PSIQUIATRIA;1;1;0
43;432160;202003;49;PNEUMOLOGIA SANITARIA;4;4;0
43;432240;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
43;432240;202003;01;BUCO MAXILO FACIAL;1;1;0
43;432240;202003;02;CARDIOLOGIA;5;3;2
43;432240;202003;03;CIRURGIA GERAL;13;10;3
43;432240;202003;04;ENDOCRINOLOGIA;1;1;0
43;432240;202003;05;GASTROENTEROLOGIA;4;2;2
43;432240;202003;06;GINECOLOGIA;4;2;2
43;432240;202003;08;NEFROLOGIAUROLOGIA;1;1;0
43;432240;202003;09;NEUROCIRURGIA;14;12;2
43;432240;202003;11;OFTALMOLOGIA;1;1;0
43;432240;202003;12;ONCOLOGIA;6;4;2
43;432240;202003;13;ORTOPEDIATRAUMATOLOGIA;7;5;2
43;432240;202003;14;OTORRINOLARINGOLOGIA;2;2;0
43;432240;202003;15;PLASTICA;1;1;0
43;432240;202003;16;TORACICA;2;2;0
43;432240;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
43;432240;202003;31;AIDS;4;4;0
43;432240;202003;32;CARDIOLOGIA;2;2;0
43;432240;202003;33;CLINICA GERAL;20;9;11
43;432240;202003;35;DERMATOLOGIA;1;1;0
43;432240;202003;36;GERIATRIA;1;1;0
43;432240;202003;37;HANSENOLOGIA;1;1;0
43;432240;202003;38;HEMATOLOGIA;1;1;0
43;432240;202003;40;NEFROUROLOGIA;4;4;0
43;432240;202003;41;NEONATOLOGIA;1;1;0
43;432240;202003;42;NEUROLOGIA;5;4;1
43;432240;202003;44;ONCOLOGIA;5;4;1
43;432240;202003;46;PNEUMOLOGIA;2;2;0
43;432240;202003;87;SAUDE MENTAL;2;2;0
43;432240;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
43;432240;202003;51;UTI II ADULTO - COVID-19;10;0;10
43;432240;202003;66;UNIDADE ISOLAMENTO;4;4;0
43;432240;202003;75;UTI ADULTO - TIPO II;20;20;0
43;432240;202003;81;UTI NEONATAL - TIPO II;8;8;0
43;432240;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;10;10;0
